umap1,umap2,cat
3.125866,5.388316,Alkali/lamprophyres
-4.1019487,0.8919481,Alkali/lamprophyres
-3.867375,0.75797623,Alkali/lamprophyres
-3.7859626,0.65497833,Alkali/lamprophyres
-4.761823,1.2760845,Alkali/lamprophyres
-5.2174807,2.7700615,Alkali/lamprophyres
-5.0793457,2.7724988,Alkali/lamprophyres
-5.355901,2.316877,Alkali/lamprophyres
2.0641835,7.087711,Alkali/lamprophyres
-5.6692657,1.5773594,Alkali/lamprophyres
1.9942676,7.045863,Alkali/lamprophyres
-5.870772,1.6604804,Alkali/lamprophyres
-9.252898,8.391855,Alkali/lamprophyres
-4.351106,1.2303876,Alkali/lamprophyres
-9.231171,8.856908,Alkali/lamprophyres
-9.202187,8.873704,Alkali/lamprophyres
-4.530977,1.031605,Alkali/lamprophyres
-5.4869604,1.4979429,Alkali/lamprophyres
-6.2806273,1.2281502,Alkali/lamprophyres
-3.9372673,1.1361223,Alkali/lamprophyres
-5.0033684,2.9394062,Alkali/lamprophyres
-5.5110717,2.2896545,Alkali/lamprophyres
-4.7049813,3.141946,Alkali/lamprophyres
-5.1003623,2.8845983,Alkali/lamprophyres
-6.6689014,2.8479135,Alkali/lamprophyres
-6.043023,2.5014055,Alkali/lamprophyres
-6.0165033,2.486673,Alkali/lamprophyres
-5.1703815,2.4345477,Alkali/lamprophyres
-4.7401524,3.1158655,Alkali/lamprophyres
-4.5366416,2.7528374,Alkali/lamprophyres
-5.17127,2.507631,Alkali/lamprophyres
14.7962885,13.565978,Alkali/lamprophyres
1.4617015,7.4791913,Alkali/lamprophyres
1.642489,7.473908,Alkali/lamprophyres
-6.716874,2.801239,Alkali/lamprophyres
5.68096,10.602434,Alkali/lamprophyres
-6.5027533,2.655749,Alkali/lamprophyres
