umap1,umap2,cat
-8.593281,13.752371,Alkali/Lamprophyres
-7.4008374,13.595684,Alkali/Lamprophyres
-7.0897512,13.442692,Alkali/Lamprophyres
-7.6744084,13.87282,Alkali/Lamprophyres
-6.972907,13.590464,Alkali/Lamprophyres
-6.7727284,13.283135,Alkali/Lamprophyres
7.9426413,0.4418424,Alkali/Lamprophyres
-7.9169602,14.111267,Alkali/Lamprophyres
-7.398093,13.558483,Alkali/Lamprophyres
-2.0998201,4.08093,Alkali/Lamprophyres
-2.3528793,4.068553,Alkali/Lamprophyres
-2.4001882,4.0465183,Alkali/Lamprophyres
-2.0804708,4.0635915,Alkali/Lamprophyres
-8.738935,13.842516,Alkali/Lamprophyres
-8.787678,13.871429,Alkali/Lamprophyres
-8.184213,13.547216,Alkali/Lamprophyres
-8.113346,13.494404,Alkali/Lamprophyres
-8.406005,13.818612,Alkali/Lamprophyres
-8.5001745,15.258744,Alkali/Lamprophyres
-8.5151615,15.037284,Alkali/Lamprophyres
-8.757355,14.344004,Alkali/Lamprophyres
-2.3839684,4.050073,Alkali/Lamprophyres
-2.1449301,4.0886583,Alkali/Lamprophyres
-2.7295046,3.9335363,Alkali/Lamprophyres
-2.6182165,3.994394,Alkali/Lamprophyres
-2.5896955,4.009533,Alkali/Lamprophyres
-2.7195764,3.9579527,Alkali/Lamprophyres
-2.8006132,3.8787985,Alkali/Lamprophyres
-2.7279167,3.9781778,Alkali/Lamprophyres
-2.7585058,3.9819043,Alkali/Lamprophyres
7.986549,1.474688,Alkali/Lamprophyres
